Area,X,Y,Perim.,BX,BY,Width,Height
118,753.305,921.534,0,747,915,13,14
217,1086.281,924.060,0,1079,915,15,20
103,970.214,927.612,0,964,923,13,11
109,1169.587,930.523,0,1165,923,10,18
64,541.953,928.469,0,537,925,12,8
185,571.654,934.519,0,560,925,25,21
66,1115.167,931.409,0,1112,926,7,12
174,560.178,936.994,0,553,929,17,16
71,242.831,937.648,0,240,931,7,13
140,985.186,951.071,0,980,943,12,16
39,91.128,946.872,0,88,944,7,7
257,887.222,958.019,0,879,945,16,26
69,676.681,958.609,0,672,955,10,8
97,1109.804,960.258,0,1103,955,16,12
274,690.478,966.343,0,681,957,18,19
154,1090.974,964.552,0,1079,957,23,16
46,626.717,965.717,0,623,962,8,8
155,1098.329,972.155,0,1090,965,16,19
254,957.142,975.425,0,949,967,18,19
26,44.308,978.885,0,41,977,7,5
40,236.775,980.300,0,234,977,7,8
68,1082.221,981.985,0,1078,978,10,9
68,1071.632,985.559,0,1068,980,9,12
41,1116.220,984.659,0,1114,981,6,9
31,35.032,986.871,0,32,985,7,5
50,1100.700,987.820,0,1096,985,11,6
41,1079.951,988.829,0,1076,986,9,6
168,1058.679,994.280,0,1048,987,19,13
52,751.385,991.654,0,748,988,8,9
276,912.366,1001.580,0,905,990,16,24
76,1104.289,995.105,0,1100,990,9,11
54,27.611,995.944,0,24,992,8,9
30,259.267,995.700,0,257,992,6,8
97,1080.918,995.660,0,1072,992,16,9
110,1093.336,996.855,0,1088,992,12,11
103,743.583,1001.194,0,738,996,12,12
82,1038.390,1005.122,0,1031,1001,15,9
38,1091.211,1006.711,0,1088,1004,8,7
73,470.493,1012.849,0,466,1007,10,11
87,584.287,1018.138,0,579,1014,12,9
30,145.633,1031.533,0,144,1027,4,10
71,966.732,1032.155,0,962,1027,10,11
87,973.253,1036.632,0,968,1031,11,11
58,745.655,1036.431,0,742,1032,8,10
42,756.095,1035.167,0,752,1033,10,5
114,944.798,1037.912,0,934,1034,21,9
121,963.157,1044.719,0,956,1039,14,12
139,976.216,1046.698,0,970,1039,13,17
20,225.650,1043.550,0,224,1041,4,6
62,1021.403,1045.226,0,1016,1042,11,8
43,992.721,1049.023,0,990,1044,6,10
