Area,X,Y,Perim.,BX,BY,Width,Height
192,893.849,685.578,0,877,683,34,7
82,497.866,689.732,0,491,686,14,8
83,836.795,693.422,0,832,689,10,10
98,880.837,696.837,0,877,689,8,19
87,678.310,698.954,0,675,691,7,17
109,688.697,696.569,0,683,691,12,12
109,659.963,696.459,0,653,693,19,9
84,482.786,697.500,0,475,695,17,6
199,471.518,722.668,0,469,702,6,43
83,752.120,707.723,0,748,703,9,11
60,672.617,708.500,0,669,705,9,9
45,571.778,711.911,0,569,708,7,9
96,694.031,716.479,0,690,711,11,13
114,519.316,718.974,0,514,713,12,13
104,718.635,718.635,0,713,713,12,12
84,586.702,721.024,0,582,716,10,11
81,508.802,720.704,0,504,717,10,9
52,457.365,721.038,0,453,718,10,7
81,730.691,723.185,0,726,718,10,11
89,446.124,725.618,0,441,721,12,11
264,450.917,735.924,0,442,724,17,23
102,463.176,729.833,0,458,725,12,11
104,508.212,734.712,0,504,728,9,14
101,700.446,733.990,0,696,728,10,13
115,435.974,736.948,0,431,729,11,17
81,833.519,734.333,0,829,730,10,10
73,842.616,736.630,0,838,731,9,12
30,430.067,737.900,0,428,735,5,7
46,620.348,738.478,0,617,735,8,8
87,584.851,741.736,0,580,737,11,11
98,647.745,742.857,0,643,737,11,13
79,422.519,745.911,0,417,741,12,10
105,472.295,757.895,0,469,750,8,20
107,700.103,766.093,0,694,761,13,11
106,753.443,772.717,0,749,767,10,13
42,737.024,772.810,0,734,769,7,8
91,708.154,777.264,0,704,772,9,12
54,592.352,787.815,0,589,784,8,9
94,728.723,794.277,0,724,789,11,11
77,650.325,794.688,0,646,790,9,11
69,642.913,797.493,0,639,793,9,10
